,date,year,moex_index,rts_index,ofz_10y_yield_pct,ruonia_pct,usd_rub,moex_trading_halted,brent_usd_bbl,urals_usd_bbl,espo_usd_bbl,urals_brent_spread_usd,espo_brent_spread_usd,ttf_gas_eur_mwh,wheat_usd_t,urea_usd_t,aluminium_usd_t,t_idx,moex_ret,rts_ret,rub_ret,brent_ret,urals_disc_chg,espo_disc_chg,ofz_chg
401,2015-07-16,2015,1607.0,699.12,13.22,11.16,68.1,0,61.94,57.67,60.85,4.28,1.09,22.11,203.51,264.98,1729.51,401,0.013784679426131596,0.013203270121724842,-0.005272419946572349,0.018411925413039043,3.29,-1.0599999999999998,1.8800000000000008
402,2015-07-17,2015,1571.0,683.39,11.74,11.09,68.55,0,61.31,58.78,59.71,2.53,1.59,22.42,197.3,277.26,1807.08,402,-0.02265672748189118,-0.022756694463915927,0.006586192852855888,-0.010223212770460677,-1.7500000000000004,0.5,-1.4800000000000004
403,2015-07-20,2015,1559.0,677.79,12.36,11.06,69.95,0,60.04,55.19,59.33,4.85,0.71,24.01,190.54,271.9,1664.04,403,-0.0076677691978446205,-0.008228201405892754,0.020217295103167388,-0.020931955009335645,2.32,-0.8800000000000001,0.6199999999999992
404,2015-07-21,2015,1568.0,681.72,12.53,11.12,68.68,0,60.78,57.49,60.3,3.29,0.48,15.94,190.99,267.53,1748.11,404,0.005756331852576402,0.0057815109075560756,-0.018322665082215472,0.012249780723386117,-1.5599999999999996,-0.22999999999999998,0.16999999999999993
405,2015-07-22,2015,1571.0,682.85,12.81,11.11,69.08,0,62.47,56.94,62.37,5.53,0.09,21.23,198.08,277.76,1841.43,405,0.0019114373452682187,0.0016561997673978368,0.005807217249203411,0.027425654016831835,2.24,-0.39,0.28000000000000114
406,2015-07-23,2015,1580.0,686.74,10.35,11.14,68.29,0,60.0,55.54,58.6,4.46,1.4,16.65,196.85,277.51,1681.55,406,0.005712487765391572,0.005680547405289005,-0.011501910305479868,-0.04034187928337829,-1.0700000000000003,1.3099999999999998,-2.460000000000001
407,2015-07-24,2015,1565.0,680.04,10.76,11.0,69.77,0,62.1,56.2,61.18,5.9,0.92,18.39,194.68,276.3,1846.8,407,-0.009539023046759354,-0.009804143560194767,0.02144077497814667,0.034401426717332484,1.4400000000000004,-0.47999999999999987,0.41000000000000014
408,2015-07-27,2015,1536.0,667.27,10.52,10.98,68.9,0,61.48,53.64,59.37,7.84,2.11,17.68,193.85,275.07,1791.48,408,-0.01870418926663575,-0.018956858361150353,-0.012547939931532248,-0.010034070269037798,1.9399999999999995,1.19,-0.2400000000000002
409,2015-07-28,2015,1527.0,663.23,11.65,11.13,68.82,0,61.87,55.07,61.22,6.8,0.65,21.87,196.27,276.9,1769.42,409,-0.005876608488985191,-0.0060729235872143406,-0.0011617776502781396,0.006323490872502724,-1.04,-1.46,1.1300000000000008
410,2015-07-29,2015,1576.0,684.37,10.73,11.01,69.01,0,60.96,54.53,58.86,6.44,2.11,19.95,203.38,264.04,1702.44,410,0.03158496519919218,0.03137686902094039,0.002757021263176007,-0.014817498164506837,-0.35999999999999943,1.46,-0.9199999999999999
411,2015-07-30,2015,1551.0,673.52,11.94,11.05,70.5,0,60.47,53.23,58.95,7.23,1.52,20.89,201.86,275.05,1661.23,411,-0.015990107241285578,-0.015981016012695193,0.021361288185712368,-0.008070537093269436,0.79,-0.5899999999999999,1.209999999999999
412,2015-07-31,2015,1534.0,665.85,10.98,10.97,69.35,0,61.24,53.84,59.33,7.4,1.91,22.17,204.77,269.43,1727.7,412,-0.011021181249337708,-0.011453271081254712,-0.016446563057382235,0.012653196504361475,0.16999999999999993,0.3899999999999999,-0.9599999999999991
413,2015-08-03,2015,1589.0,687.78,12.77,11.03,69.21,0,60.42,52.7,60.29,7.72,0.14,19.39,207.31,281.15,1675.96,413,0.03522618460951499,0.032404599406818946,-0.0020207859070691114,-0.013480394830956755,0.3199999999999994,-1.77,1.7899999999999991
414,2015-08-04,2015,1610.0,696.04,12.4,10.8,67.8,0,60.16,53.65,59.44,6.51,0.72,17.06,201.13,265.65,1689.17,414,0.013129291441792645,0.01193811059240435,-0.020583165907422263,-0.004312496316941861,-1.21,0.58,-0.3699999999999992
415,2015-08-05,2015,1582.0,683.09,12.36,11.09,70.23,0,60.92,54.48,60.44,6.44,0.48,25.87,204.14,269.98,1827.41,415,-0.01754430965091025,-0.018780507461801044,0.03521337522458001,0.012553848385376654,-0.0699999999999994,-0.24,-0.040000000000000924
416,2015-08-06,2015,1592.0,686.68,12.12,10.96,69.18,0,60.08,52.88,58.43,7.2,1.65,19.17,204.24,269.52,1766.29,416,0.0063012180767296755,0.005241767917151918,-0.015063766661906897,-0.01388452057108136,0.7599999999999998,1.17,-0.2400000000000002
417,2015-08-07,2015,1596.0,687.35,10.19,10.89,69.18,0,58.83,52.94,56.07,5.89,2.77,21.71,208.49,284.0,1748.89,417,0.0025094116054260596,0.0009752335147013014,0.0,-0.02102507857951519,-1.3100000000000005,1.12,-1.9299999999999997
418,2015-08-10,2015,1557.0,668.07,10.36,10.9,69.49,0,59.12,54.09,57.77,5.04,1.36,18.65,206.85,304.11,1753.51,418,-0.0247396061757561,-0.028450665451754453,0.004471053817213466,0.004917347763582214,-0.8499999999999996,-1.41,0.16999999999999993
419,2015-08-11,2015,1621.0,694.84,11.13,10.96,70.83,0,56.25,53.52,55.73,2.74,0.52,21.34,201.53,274.59,1721.81,419,0.04028234990167778,0.03928864476804783,0.019099782439295332,-0.049763235555417396,-2.3,-0.8400000000000001,0.7700000000000014
420,2015-08-12,2015,1632.0,698.38,12.62,10.97,70.07,0,57.88,52.48,55.07,5.4,2.81,18.15,198.93,264.61,1793.81,420,0.006763013788376071,0.0050817639973193,-0.010787897383089273,0.028565860678753552,2.66,2.29,1.4899999999999984
421,2015-08-13,2015,1647.0,704.01,10.34,10.99,69.33,0,55.15,52.38,53.08,2.77,2.07,21.92,206.88,272.13,1775.85,421,0.00914919465358821,0.00802919337157082,-0.01061702942804299,-0.04831515606377135,-2.6300000000000003,-0.7400000000000002,-2.2799999999999994
422,2015-08-14,2015,1606.0,685.65,11.12,10.88,70.15,0,57.33,51.14,54.85,6.19,2.48,19.84,202.35,283.1,1728.5,422,-0.02520883567093346,-0.026425267156749754,0.011758093594070651,0.03876730122077987,3.4200000000000004,0.41000000000000014,0.7799999999999994
423,2015-08-17,2015,1603.0,681.68,12.13,11.04,70.07,0,56.95,51.1,54.69,5.85,2.26,23.71,202.59,292.33,1735.05,423,-0.0018697418971544977,-0.005806953926162706,-0.001141064166027661,-0.006650357027099929,-0.34000000000000075,-0.2200000000000002,1.0100000000000016
424,2015-08-18,2015,1655.0,702.99,10.77,10.93,70.83,0,56.6,52.54,54.73,4.07,1.87,17.85,195.86,284.84,1760.3,424,0.03192413520161086,0.030782327438724444,0.010787897383089273,-0.0061647046840542785,-1.7799999999999994,-0.3899999999999997,-1.3600000000000012
425,2015-08-19,2015,1641.0,696.36,12.92,10.93,70.49,0,54.33,50.89,51.58,3.44,2.75,25.07,204.74,266.12,1689.32,425,-0.00849519672107224,-0.009475898967907348,-0.00481178397974702,-0.040932424645705456,-0.6300000000000003,0.8799999999999999,2.1500000000000004
426,2015-08-20,2015,1652.0,700.1,12.72,10.95,69.92,0,56.74,52.69,56.62,4.05,0.12,16.92,192.98,290.07,1716.34,426,0.006680862990831926,0.0053564139926347565,-0.008119124438504599,0.04340286881727318,0.6099999999999999,-2.63,-0.1999999999999993
427,2015-08-21,2015,1626.0,688.01,10.17,11.02,70.84,0,55.94,51.92,53.43,4.02,2.5,21.57,199.28,278.1,1786.46,427,-0.01586366397316752,-0.01741980927171838,0.013072081567353067,-0.014199741606891081,-0.03000000000000025,2.38,-2.5500000000000007
428,2015-08-24,2015,1654.0,697.38,11.66,10.96,71.12,0,52.61,53.21,51.95,-0.6,0.65,15.59,206.18,264.0,1781.48,428,0.017073585475881004,0.01352708317223783,0.003944778291016249,-0.061373472031097887,-4.619999999999999,-1.85,1.4900000000000002
429,2015-08-25,2015,1631.0,686.95,10.45,10.92,70.53,0,53.19,50.52,50.37,2.67,2.82,15.73,202.27,260.46,1659.37,429,-0.014003272962622937,-0.01506894651371482,-0.008330439985560822,0.010964193011510304,3.27,2.17,-1.2100000000000009
430,2015-08-26,2015,1655.0,696.22,11.24,10.93,70.22,0,54.62,52.83,52.47,1.79,2.15,22.14,202.53,281.67,1798.57,430,0.014607685190149766,0.013404192971949058,-0.004404980479802312,0.026529707291332638,-0.8799999999999999,-0.6699999999999999,0.7900000000000009
431,2015-08-27,2015,1652.0,693.94,12.72,11.06,71.58,0,52.62,51.95,51.11,0.68,1.51,19.97,200.44,280.39,1704.73,431,-0.001814333730240314,-0.0032802009039913926,0.01918253459759356,-0.03730384043341228,-1.1099999999999999,-0.6399999999999999,1.4800000000000004
432,2015-08-28,2015,1710.0,717.31,10.1,11.04,71.35,0,53.54,50.95,53.47,2.59,0.07,20.6,187.68,290.16,1720.63,432,0.03450669541578222,0.03312260276556689,-0.0032183614150342876,0.01733276248005966,1.9099999999999997,-1.44,-2.620000000000001
433,2015-08-31,2015,1684.0,703.74,12.84,10.98,71.65,0,52.94,51.22,50.3,1.72,2.64,24.47,207.57,280.44,1768.27,433,-0.015321454694433356,-0.019099134442012833,0.004195810351335538,-0.011269841293251037,-0.8699999999999999,2.5700000000000003,2.74
434,2015-09-01,2015,1633.0,681.86,12.85,10.96,72.29,0,51.73,52.39,51.22,-0.66,0.51,19.1,200.6,277.54,1781.35,434,-0.030753101831806795,-0.031584611582916367,0.008892652738024864,-0.02312131278353169,-2.38,-2.13,0.009999999999999787
435,2015-09-02,2015,1676.0,699.67,11.95,11.13,70.77,0,52.59,50.62,51.23,1.96,1.35,18.93,201.84,285.43,1692.34,435,0.025991188071563087,0.025784437136038285,-0.02125062492451235,0.016488103585829528,2.62,0.8400000000000001,-0.9000000000000004
436,2015-09-03,2015,1684.0,702.76,10.97,10.98,71.92,0,51.46,51.91,50.58,-0.46,0.88,17.8,194.4,268.78,1712.02,436,0.004761913760243708,0.0044066441822625535,0.01611920807567202,-0.021721180747654945,-2.42,-0.4700000000000001,-0.9799999999999986
437,2015-09-04,2015,1667.0,695.68,10.7,10.96,72.28,0,52.6,52.33,52.18,0.26,0.41,14.56,205.41,275.78,1738.66,437,-0.010146312051477757,-0.010125655004062928,0.004993075560662419,0.021911312890066093,0.72,-0.47000000000000003,-0.27000000000000135
438,2015-09-07,2015,1656.0,690.41,11.28,10.92,71.83,0,51.48,50.95,49.34,0.53,2.14,21.96,210.13,286.63,1785.5,438,-0.006620547805589183,-0.007604160471574417,-0.006245249637317762,-0.021522737015738258,0.27,1.7300000000000002,0.5800000000000001
439,2015-09-08,2015,1691.0,705.15,10.4,10.97,71.14,0,50.75,50.39,49.83,0.35,0.92,16.64,198.04,279.07,1727.81,439,0.020915013953374917,0.021124922117033762,-0.009652449566400989,-0.014281764806029162,-0.18000000000000005,-1.2200000000000002,-0.879999999999999
440,2015-09-09,2015,1659.0,691.55,9.98,10.69,71.58,0,51.93,51.4,50.49,0.53,1.44,15.67,194.46,280.13,1750.57,440,-0.019105058708135836,-0.01947509106753298,0.006165938817570549,0.022985039934330764,0.18000000000000005,0.5199999999999999,-0.41999999999999993
441,2015-09-10,2015,1690.0,704.4,10.15,11.02,71.72,0,49.65,50.39,48.37,-0.74,1.28,17.26,196.54,285.3,1742.05,441,0.01851351772667531,0.01841092155133417,0.001953943399052527,-0.044898267365045985,-1.27,-0.15999999999999992,0.16999999999999993
442,2015-09-11,2015,1658.0,690.82,12.0,10.83,71.09,0,48.43,50.36,47.45,-1.93,0.98,23.81,209.74,271.61,1750.09,442,-0.019116472221878844,-0.01946707882884624,-0.00882296879554012,-0.0248789340760438,-1.19,-0.30000000000000004,1.8499999999999996
443,2015-09-14,2015,1669.0,695.03,9.98,10.87,72.24,0,49.26,52.06,48.11,-2.81,1.15,23.82,204.01,270.36,1721.91,443,0.006612587966594141,0.00607571230761117,0.016047229167337917,0.016992936277254067,-0.8800000000000001,0.16999999999999993,-2.0199999999999996
444,2015-09-15,2015,1699.0,707.55,10.7,10.81,72.04,0,50.49,49.92,47.53,0.57,2.96,17.7,209.94,281.99,1710.84,444,0.017815198010097788,0.017853288297564163,-0.0027723888009747455,0.02466290417843231,3.38,1.81,0.7199999999999989
445,2015-09-16,2015,1690.0,703.58,11.97,10.87,71.69,0,49.48,48.71,48.49,0.77,1.0,21.3,204.41,278.97,1731.2,445,-0.005311313754813085,-0.005626711180595656,-0.004870252442974454,-0.02020674934653721,0.20000000000000007,-1.96,1.2700000000000014
446,2015-09-17,2015,1681.0,699.71,10.55,10.9,72.64,0,49.18,52.22,48.4,-3.04,0.79,16.84,189.82,272.64,1720.97,446,-0.005339674508503478,-0.005515623728700625,0.013164466428257526,-0.006081510736240414,-3.81,-0.20999999999999996,-1.42
447,2015-09-18,2015,1680.0,699.18,10.72,10.99,71.78,0,49.72,50.19,46.73,-0.46,3.0,17.19,201.38,286.99,1749.93,447,-0.0005950610113112376,-0.0007577436758570144,-0.011909848573576909,0.010920229854463948,2.58,2.21,0.16999999999999993
448,2015-09-21,2015,1683.0,700.15,9.81,11.02,72.98,0,49.53,49.07,48.34,0.46,1.19,15.6,203.45,296.28,1791.48,448,0.001784121793501292,0.0013863779885596728,0.01657954528884087,-0.003828720042364342,0.92,-1.81,-0.9100000000000001
449,2015-09-22,2015,1666.0,692.76,10.15,11.07,71.98,0,49.39,48.88,49.26,0.51,0.12,16.62,197.15,269.71,1698.78,449,-0.010152371464018373,-0.010610978940944094,-0.01379712835741742,-0.0028305720476127227,0.04999999999999999,-1.0699999999999998,0.33999999999999986
450,2015-09-23,2015,1652.0,686.75,10.56,10.92,71.6,0,48.02,49.63,45.79,-1.61,2.23,17.19,192.14,284.29,1782.69,450,-0.008438868645864517,-0.008713293885459272,-0.005293228684284834,-0.028130383759426003,-2.12,2.11,0.41000000000000014
451,2015-09-24,2015,1694.0,704.14,9.96,10.89,71.63,0,48.71,49.37,47.88,-0.66,0.83,17.83,207.31,290.08,1776.52,451,0.025105921131076236,0.025006875048271482,0.00041890665976040964,0.014266757025343857,0.9500000000000001,-1.4,-0.5999999999999996
452,2015-09-25,2015,1714.0,712.29,11.41,10.97,72.22,0,49.69,47.94,47.44,1.74,2.25,22.56,202.34,280.55,1738.0,452,0.011737223945726072,0.011507931833606655,0.008203035222951627,0.019919357795777692,2.4,1.42,1.4499999999999993
453,2015-09-28,2015,1695.0,704.37,10.26,10.84,71.6,0,48.93,49.16,46.15,-0.23,2.78,20.51,212.65,273.07,1739.59,453,-0.011147079343174937,-0.011181345579985624,-0.008621941882712036,-0.0154130003131967,-1.97,0.5299999999999998,-1.1500000000000004
454,2015-09-29,2015,1689.0,701.41,10.47,10.83,72.31,0,47.91,49.66,45.21,-1.74,2.7,24.67,195.85,288.97,1786.34,454,-0.0035461030067507338,-0.0042111914729447975,0.009867358220260414,-0.021066454406001522,-1.51,-0.07999999999999963,0.21000000000000085
455,2015-09-30,2015,1659.0,689.19,11.91,10.87,72.01,0,49.21,49.4,46.22,-0.19,2.99,15.96,201.96,270.36,1745.76,455,-0.017921626617355635,-0.017575599832141187,-0.004157433926084586,0.02677260398285597,1.55,0.29000000000000004,1.4399999999999995
456,2015-10-01,2015,1702.0,706.64,11.82,10.9,72.01,0,49.38,50.74,46.89,-1.36,2.49,16.35,202.94,266.44,1686.12,456,0.025589018942875796,0.02500434746468727,0.0,0.0034486290391466667,-1.1700000000000002,-0.5,-0.08999999999999986
457,2015-10-02,2015,1694.0,703.57,10.78,10.73,72.21,0,48.47,49.33,47.9,-0.86,0.57,19.98,194.18,278.83,1685.29,457,-0.0047114339213205625,-0.004353968344914527,0.002773542202314516,-0.01860043405974876,0.5000000000000001,-1.9200000000000004,-1.040000000000001
458,2015-10-05,2015,1701.0,706.76,12.83,10.98,72.77,0,46.76,48.5,45.52,-1.74,1.23,18.94,196.32,286.69,1721.31,458,0.0041237171838623965,0.004523771656486986,0.007725241895904844,-0.03591691325341717,-0.88,0.66,2.0500000000000007
459,2015-10-06,2015,1706.0,709.37,12.28,10.91,71.86,0,46.83,47.63,46.39,-0.8,0.44,22.22,191.05,284.32,1707.01,459,0.002935135655762977,0.0036861064383284514,-0.01258400067362242,0.0014958865915830621,0.94,-0.79,-0.5500000000000007
460,2015-10-07,2015,1718.0,714.37,11.81,10.95,72.26,0,48.77,47.44,46.45,1.33,2.32,17.76,205.64,300.55,1771.14,460,0.00700937449257566,0.007023783212694035,0.0055509440341214855,0.04059134652651064,2.13,1.88,-0.46999999999999886
461,2015-10-08,2015,1664.0,691.86,11.04,10.76,72.39,0,47.43,47.14,46.37,0.29,1.06,19.98,195.61,279.53,1777.32,461,-0.03193648116304626,-0.03201741238839162,0.0017974425855555864,-0.027860429832470945,-1.04,-1.2599999999999998,-0.7700000000000014
462,2015-10-09,2015,1660.0,690.69,10.13,10.83,71.43,0,48.33,45.88,45.88,2.45,2.45,25.46,209.28,300.95,1755.9,462,-0.002406740030565402,-0.0016925250866917096,-0.013350219138168029,0.018797545967502494,2.16,1.3900000000000001,-0.9099999999999984
463,2015-10-12,2015,1690.0,703.54,11.02,10.82,72.37,0,47.71,46.63,47.43,1.08,0.28,22.36,202.97,278.02,1748.84,463,0.017910926566530705,0.01843363557799016,0.013073899711154802,-0.012911466328977106,-1.37,-2.17,0.8899999999999988
464,2015-10-13,2015,1669.0,694.83,11.49,10.86,72.53,0,48.67,45.8,46.46,2.87,2.22,24.86,204.21,263.41,1721.58,464,-0.012503884255284703,-0.012457522174647906,0.0022084204972845356,0.01992180431734747,1.79,1.9400000000000002,0.47000000000000064
465,2015-10-14,2015,1666.0,693.66,12.91,10.88,72.6,0,47.26,44.86,45.54,2.4,1.72,21.75,203.18,286.33,1767.04,465,-0.0017991009350470932,-0.0016852844124448652,0.0009646524554289826,-0.02939855208660136,-0.4700000000000002,-0.5000000000000002,1.42
466,2015-10-15,2015,1713.0,713.49,12.72,10.95,71.39,0,48.11,44.75,47.92,3.36,0.19,20.95,204.83,290.18,1763.83,466,0.027820675597332034,0.02818649448643029,-0.01680711831638071,0.017825783952600815,0.96,-1.53,-0.1899999999999995
467,2015-10-16,2015,1668.0,694.94,10.33,10.88,71.41,0,48.61,44.32,48.18,4.28,0.42,18.62,199.52,272.61,1698.86,467,-0.026620915405427326,-0.026342910498905248,0.0002801120466493501,0.010339215346001573,0.9200000000000004,0.22999999999999998,-2.3900000000000006
468,2015-10-19,2015,1689.0,704.14,12.83,10.81,71.93,0,48.72,43.56,48.33,5.16,0.38,17.3,206.04,270.89,1749.79,468,0.012511333889107412,0.013151689120843635,0.007255508318245951,0.002260352344277461,0.8799999999999999,-0.03999999999999998,2.5
469,2015-10-20,2015,1657.0,690.86,12.06,11.04,71.88,0,48.27,41.37,45.62,6.9,2.65,24.0,197.01,281.55,1836.22,469,-0.019127899381237157,-0.019040001703539033,-0.0006953619639062936,-0.009279373729239815,1.7400000000000002,2.27,-0.7699999999999996
470,2015-10-21,2015,1691.0,705.33,12.04,10.85,71.94,0,47.38,42.72,46.67,4.66,0.71,19.61,200.03,300.69,1783.13,470,0.020311331472017358,0.020728580080877634,0.0008343763521194703,-0.018610050941762157,-2.24,-1.94,-0.02000000000000135
471,2015-10-22,2015,1714.0,715.15,12.73,10.79,71.71,0,47.79,42.11,47.28,5.68,0.51,20.8,199.92,276.48,1739.06,471,0.01350975025914547,0.013826532499916055,-0.0032022303729943857,0.008616213859427457,1.0199999999999996,-0.19999999999999996,0.6900000000000013
472,2015-10-23,2015,1715.0,715.7,10.85,10.71,72.0,0,48.25,42.76,47.94,5.49,0.3,20.68,209.38,293.13,1696.08,472,0.0005832604423146037,0.0007687738436432667,0.004035911121571978,0.009579415194927776,-0.1899999999999995,-0.21000000000000002,-1.8800000000000008
473,2015-10-26,2015,1713.0,715.11,11.26,10.87,70.39,0,47.24,40.14,46.8,7.1,0.44,19.56,190.52,270.87,1762.62,473,-0.0011668612759203612,-0.0008247077298042527,-0.022614911396015458,-0.02115483645583316,1.6099999999999994,0.14,0.41000000000000014
474,2015-10-27,2015,1690.0,705.81,12.44,10.91,72.21,0,47.83,40.81,47.24,7.03,0.59,25.73,189.7,293.63,1736.4,474,-0.013517690407000238,-0.013090297554311014,0.02552733284305031,0.012412066363043817,-0.0699999999999994,0.14999999999999997,1.1799999999999997
475,2015-10-28,2015,1715.0,716.24,10.15,10.77,72.67,0,47.88,39.21,45.62,8.67,2.26,18.83,190.71,280.34,1703.16,475,0.014684551682920599,0.014669226865463791,0.00635010416545434,0.0010448229975668077,1.6399999999999997,1.67,-2.289999999999999
476,2015-10-29,2015,1701.0,710.69,11.98,10.9,71.48,0,47.68,40.38,45.88,7.3,1.8,21.28,208.33,262.19,1777.0,476,-0.008196767204178279,-0.007778977226629458,-0.016510954337316974,-0.004185857932677894,-1.37,-0.45999999999999974,1.83
477,2015-10-30,2015,1684.0,703.6,12.26,10.86,71.9,0,47.97,39.3,47.77,8.67,0.19,17.64,198.93,279.55,1781.59,477,-0.010044397593589771,-0.010026316235868471,0.005858574435773534,0.0060637927568780725,1.37,-1.61,0.27999999999999936
478,2015-11-02,2015,1702.0,711.05,12.46,10.71,72.78,0,46.42,38.29,45.97,8.13,0.45,26.62,191.16,283.55,1703.1,478,0.010632114331047937,0.010532737955302629,0.012164927457012809,-0.03284541466768154,-0.5399999999999991,0.26,0.20000000000000107
479,2015-11-03,2015,1713.0,715.29,10.4,10.9,71.88,0,47.22,38.07,46.75,9.15,0.47,16.89,201.95,285.47,1749.75,479,0.006442189190799752,0.005945304049720157,-0.012443130268655622,0.017087130811075824,1.0199999999999996,0.019999999999999962,-2.0600000000000005
480,2015-11-04,2015,1670.0,696.47,11.73,10.82,72.1,0,45.24,39.18,44.86,6.06,0.38,24.13,190.61,279.62,1807.63,480,-0.025422592913319164,-0.02666333508159635,0.003055982375545163,-0.04283588040944686,-3.0900000000000007,-0.08999999999999997,1.33
481,2015-11-05,2015,1676.0,698.63,10.12,10.75,73.05,0,45.91,38.49,43.76,7.42,2.15,21.27,195.69,286.46,1670.65,481,0.0035863756312277673,0.0030965546927914644,0.013090093905804956,0.01470130701321093,1.3600000000000003,1.77,-1.6100000000000012
482,2015-11-06,2015,1696.0,706.29,12.6,10.92,73.22,0,46.32,39.01,43.95,7.31,2.37,20.71,193.72,278.44,1707.85,482,0.011862535309820288,0.010904643545347703,0.002324469495381898,0.008890875003609189,-0.11000000000000032,0.2200000000000002,2.4800000000000004
483,2015-11-09,2015,1678.0,696.99,11.4,10.91,71.6,0,44.71,39.0,43.29,5.71,1.42,21.08,198.23,274.69,1770.85,483,-0.010669929324697236,-0.013254854569662022,-0.022373533725490446,-0.035376643018850906,-1.5999999999999996,-0.9500000000000002,-1.1999999999999993
484,2015-11-10,2015,1678.0,696.8,11.77,10.74,72.03,0,43.78,38.58,41.99,5.2,1.79,19.79,205.39,269.18,1779.59,484,0.0,-0.0002726379170132631,0.0059876249346713095,-0.021020098151172117,-0.5099999999999998,0.3700000000000001,0.3699999999999992
485,2015-11-11,2015,1696.0,703.58,12.57,10.86,72.84,0,43.34,38.36,42.66,4.98,0.68,20.03,211.79,272.23,1707.4,485,0.010669929324697236,0.009683161679491015,0.01118255595813622,-0.010101095986503772,-0.21999999999999975,-1.1099999999999999,0.8000000000000007
